depth,msa-8,msa-10,msa-12,msa-14,msa-16,msa-20,msa-30,msa-32,msa-36,msa-38,msa-39,msa-40,msa-41,msa-42,msa-43,msa-46,msa-48,msa-49,msa-50
126.0,71.411,65.39575,45.909,64.252,61.11,67.314,73.2115,76.23249999999999,75.633,59.21849999999999,70.09325,72.07950000000001,70.509,74.438,70.41525,49.1305,71.32406766060754,88.846,62.763
126.5,69.87599999999999,64.7395,37.0,65.072,61.50375,63.2385,80.47025,76.98625,73.08525,61.17,65.54650000000001,58.878,77.3495,76.32975,61.2405,46.36375,72.7167847326692,83.75800000000001,66.61575
127.0,68.341,64.08325,28.091,65.892,61.8975,59.163,87.729,77.74,70.5375,63.1215,60.999750000000006,45.6765,84.19,78.22149999999999,52.06575,43.597,70.2026318729706,78.67,70.4685
128.0,76.24199999999999,63.427,19.182,66.71199999999999,62.291250000000005,55.0875,79.65725,75.70025,67.98974999999999,65.073,56.453,32.475,91.0305,80.11325,42.891,60.05475,67.688479013272,73.582,74.32125
129.0,84.143,64.8065,24.4205,67.532,62.685,51.012,71.5855,73.6605,65.442,73.1805,71.1825,45.11125,97.871,82.005,48.63325,76.51249999999999,63.1533689865609,68.494,78.174
129.5,92.044,66.18599999999999,29.659,63.87225,61.70475,70.47575,63.51375,71.62075,75.16399999999999,81.288,85.912,57.7475,92.617,79.725,54.3755,92.97025,58.6182589598498,70.93125,73.434
130.0,99.945,67.5655,34.8975,60.2125,60.724500000000006,89.9395,55.442,69.581,84.886,89.3955,100.6415,70.38374999999999,87.363,77.445,60.11775,109.428,59.322027256217,73.3685,68.694
131.0,92.1295,68.945,40.136,56.55275,59.74425,109.40325,60.4675,65.592,94.608,97.503,115.371,83.02,82.10900000000001,75.165,65.86,107.0705,60.0257955525842,75.80574999999999,63.954
132.0,84.314,62.8905,42.5185,52.893,58.764,128.867,65.493,61.603,104.33,97.95325,113.59475,87.035,76.855,72.885,68.3445,104.713,60.4244525676592,78.243,59.214
132.5,76.4985,56.836,44.901,55.9775,59.54975,114.53375,70.5185,57.614,94.367,98.4035,111.8185,91.05,73.7325,69.54325,70.82900000000001,102.3555,60.8231095827342,75.09325,55.4565
133.0,68.683,50.7815,47.2835,59.062,60.3355,100.2005,75.544,53.625,84.404,98.85375,110.04225,95.065,70.61,66.20150000000001,73.3135,99.998,58.94382376185045,71.9435,51.699
134.0,65.85425000000001,44.727,49.666,62.1465,61.12125,85.86725,70.138,54.30675,74.441,99.304,108.266,99.08,67.4875,62.859750000000005,75.798,97.118,57.0645379409667,68.79375,47.9415
135.0,63.02550000000001,42.97675,49.50075,65.231,61.907,71.534,64.732,54.9885,64.478,89.69775,103.07625,95.51825,64.365,59.518,79.667,94.238,56.8149765182146,65.644,44.184
135.5,60.19675,41.2265,49.3355,59.40774999999999,59.44375,72.0095,59.326,55.67025,63.29825,80.0915,97.8865,91.9565,68.35475,66.218,83.536,91.358,56.5654150954625,64.54575,43.7065
136.0,57.368,39.47625,49.17025,53.5845,56.9805,72.48500000000001,53.92,56.352,62.1185,70.48525000000001,92.69675,88.39475,72.3445,72.918,87.405,88.478,62.2208567412901,63.447500000000005,43.229
137.0,61.12475,37.726,49.005,47.76125,54.51725,72.96050000000001,55.37675,55.19375,60.93875,60.879,87.507,84.833,76.33425,79.618,91.274,88.3765,67.8762983871177,62.34925,42.7515
138.0,64.8815,46.61075,51.529250000000005,41.938,52.054,73.436,56.8335,54.0355,59.759,60.1195,89.44475,81.13775,80.324,86.318,89.6746,88.275,72.6742127484111,61.251,42.274
138.5,68.63825,55.4955,54.0535,44.49325,51.771,73.102,58.29025,52.87725,69.18125,59.36,91.3825,77.4425,81.86825,81.662,88.0752,88.1735,77.4721271097045,61.7455,46.7685
139.0,72.395,64.38025,56.57775,47.0485,51.488,72.768,59.747,51.719,78.6035,58.6005,93.32025,73.74725000000001,83.4125,77.006,86.4758,88.072,83.455259948638,62.24,51.263000000000005
140.0,75.55025,73.265,59.102,49.60375,51.205,72.434,60.37025,56.874,88.02574999999999,57.841,95.258,70.052,84.95675,72.35,84.8764,81.4895,89.4383927875715,62.7345,55.7575
141.0,78.7055,69.98275,57.12725,52.159,50.922,72.1,60.9935,62.029,97.448,59.68366666666667,91.3475,67.34975,86.501,67.694,83.277,74.907,91.71853779228496,63.229,60.252
141.5,81.86075,66.7005,55.1525,54.83325,46.82375,71.57974999999999,61.61675,67.184,93.524,61.52633333333333,87.437,64.64750000000001,76.91375000000001,65.955,83.949,68.3245,93.9986827969984,65.74825,59.37275
142.0,85.016,63.41825,53.17775,57.5075,42.7255,71.0595,62.24,72.339,89.6,63.369,83.5265,61.94525,67.32650000000001,64.21600000000001,84.62100000000001,61.742,87.8179307752965,68.2675,58.4935
143.0,76.64375000000001,60.136,51.203,60.18175,38.62725,70.53925000000001,63.56875,74.07425,85.67599999999999,65.21166666666667,79.616,59.243,57.73925,62.477,85.293,68.28525,81.6371787535946,70.78675,57.61425
144.0,68.2715,68.777,52.5664,62.856,34.529,70.019,64.89750000000001,75.8095,81.752,67.05433333333333,77.14699999999999,55.21125,48.152,60.738,85.965,74.8285,74.9043747981431,73.306,56.735
144.5,59.89925,77.418,53.9298,64.07225,35.874750000000006,69.70075,66.22625000000001,77.54475,80.49475,68.897,74.678,51.1795,57.9285,66.3355,86.72175,81.37175,68.1715708426916,80.0625,58.4305
145.0,51.527,86.059,55.2932,65.2885,37.2205,69.3825,67.555,79.28,79.2375,70.73966666666666,72.209,47.14775,67.705,71.93299999999999,87.4785,87.915,70.8438489889534,86.81899999999999,60.126000000000005
146.0,51.42575,94.7,56.656600000000005,66.50475,38.56625,69.06425,68.783,84.82525,77.98025,72.58233333333334,69.74,43.116,77.4815,77.5305,88.23525000000001,76.22675000000001,73.5161271352152,93.5755,61.8215
147.0,51.3245,87.16425000000001,58.02,67.721,39.912,68.746,70.011,90.3705,76.723,74.42500000000001,68.07124999999999,48.05925,87.258,83.128,88.992,64.5385,72.1975549410918,100.332,63.517
147.5,51.22325,79.6285,62.8295,66.33425,49.28375,66.06224999999999,71.239,95.91575,76.592,76.26766666666667,66.4025,53.0025,90.319,84.565,82.01225000000001,52.85025,70.8789827469684,96.6095,58.819
148.0,51.122,72.09275,67.639,64.9475,58.6555,63.3785,72.467,101.461,76.461,78.11033333333333,64.73375,57.94575,93.38,86.00200000000001,75.0325,41.162,73.76324705097215,92.887,54.121
149.0,49.81525,64.557,72.4485,63.56075,68.02725000000001,60.69475,74.30449999999999,89.111,76.33,79.953,63.065,62.889,96.441,87.43900000000001,68.05275,55.83275,76.6475113549759,89.16449999999999,49.423
150.0,48.5085,64.86175,77.258,62.174,77.399,58.011,76.142,76.761,76.199,76.956,64.26525,58.00975,99.502,88.876,61.073,70.5035,74.93633122608095,85.442,44.725
150.5,47.20175,65.1665,75.92725,66.17725,74.19024999999999,55.4015,77.9795,64.411,78.07849999999999,73.959,65.46549999999999,53.1305,96.15,96.45075,66.57475,85.17425,73.225151097186,83.41475,44.82625
151.0,45.895,65.47125,74.59649999999999,70.1805,70.9815,52.792,79.817,52.061,79.958,70.962,66.66575,48.25125,92.798,104.0255,72.0765,99.845,74.4430975146924,81.38749999999999,44.9275
152.0,53.42125,65.776,73.26575,74.18375,67.77275,50.182500000000005,77.50637499999999,55.3995,81.8375,67.965,67.866,43.372,89.446,111.60025,77.57825,93.8385,75.6610439321988,79.36025,45.02875
153.0,60.947500000000005,65.42349999999999,71.935,78.187,64.564,47.573,75.19574999999999,58.738,83.717,67.11575,69.7295,60.9615,86.094,119.175,83.08,87.832,72.28077456847444,77.333,45.13
153.5,68.47375,65.071,72.193,77.02125,62.22774999999999,50.5845,72.885125,62.0765,88.4185,66.26650000000001,71.59299999999999,78.551,82.95175,107.396,77.51325,81.8255,68.9005052047501,78.374,50.02075
154.0,76.0,64.7185,72.451,75.8555,59.89149999999999,53.596,70.5745,65.415,93.12,65.41725,73.45649999999999,96.1405,79.8095,95.617,71.9465,75.819,67.51284539390221,79.41499999999999,54.9115
155.0,82.363,64.366,72.709,74.68975,57.55525,56.6075,68.263875,70.77825,97.8215,64.568,75.32,113.73,76.66725,83.838,66.37975,73.77725000000001,66.1251855830543,80.456,59.80225
156.0,88.726,60.57975,72.967,73.524,55.219,59.619,65.95325,76.14150000000001,102.523,65.51275,76.75025,103.32675,73.525,72.059,60.813,71.7355,65.902102341881,81.497,64.693
156.5,95.089,56.7935,67.95175,69.3925,55.12625,68.46525,63.642625,81.50475,99.59925,66.4575,78.1805,92.9235,76.476,72.524,69.0755,69.69375,65.6790191007077,80.53475,65.5715
157.0,101.452,53.00725,62.9365,65.261,55.0335,77.3115,61.332,86.868,96.6755,67.40225,79.61075,82.52025,79.42699999999999,72.989,77.338,67.652,70.1869227809996,79.57249999999999,66.44999999999999
158.0,107.815,49.221,57.92125,61.1295,54.94075,86.15775000000001,65.82625,84.20275,93.75175,68.347,81.041,72.117,82.378,73.454,85.6005,72.20025,74.6948264612915,78.61025,67.32849999999999
159.0,114.178,47.66425,52.906,56.998,54.848,95.004,70.3205,81.5375,90.828,69.911,72.1695,71.7365,85.329,73.919,93.863,76.7485,75.86804083297696,77.648,68.207
159.5,120.541,46.1075,56.218,70.54425,57.9445,84.299,74.81475,78.87225,79.7715,71.475,63.298,71.356,79.39649999999999,78.4165,88.92525,81.29675,77.0412552046624,77.719,67.66175
160.0,114.73666666666666,44.55075,59.53,84.0905,61.041,73.594,79.309,76.207,68.715,73.03899999999999,54.4265,70.9755,73.464,82.914,83.9875,85.845,83.51934923334261,77.78999999999999,67.1165
161.0,108.93233333333332,42.994,62.842,97.63675,64.13749999999999,62.889,79.846,,57.6585,74.603,45.555,70.595,67.5315,87.4115,79.04975,80.98125,89.9974432620228,77.861,66.57124999999999
162.0,103.128,44.367,66.154,111.183,67.234,52.184,80.383,,46.602,74.44175,56.5215,67.76775,61.599,91.909,74.112,76.1175,96.8189940551119,77.932,66.026
162.5,99.686,45.74,58.7395,104.22275,63.341,52.47075,80.91999999999999,,50.06175,74.28049999999999,67.488,64.9405,69.38066666666667,84.34087500000001,69.17425,71.25375,103.640544848201,75.816,69.26025
163.0,96.244,47.113,51.325,97.2625,59.44799999999999,52.7575,81.457,,53.5215,74.11925,78.4545,62.11325,77.16233333333334,76.77275,64.2365,66.39,89.26240840973225,73.7,72.49449999999999
164.0,92.802,48.486,43.9105,90.30225,55.555,53.044250000000005,,,56.98125,73.958,89.421,59.286,84.944,69.20462500000001,59.29875,66.97749999999999,74.8842719712635,71.584,75.72874999999999
165.0,89.36,51.3,36.496,83.342,51.662,53.331,,,60.441,70.76875,94.877,59.0475,92.72566666666668,61.636500000000005,54.361,67.565,74.0842622189474,69.468,78.963
165.5,80.11775,54.114,38.24775,96.186,59.19025,53.254000000000005,,,68.4935,67.5795,100.333,58.809,100.50733333333336,54.068375,,68.1525,73.2842524666313,75.558,75.04025
166.0,70.8755,56.928,39.9995,109.03,66.7185,53.17700000000001,,,76.54599999999999,64.39025,105.789,58.5705,108.28900000000002,46.50025000000001,,68.74,70.5046107878747,81.648,71.11749999999999
167.0,61.63325,59.742,41.75125,121.874,74.24675,53.1,,,84.5985,61.201,111.245,58.332,116.07066666666668,38.932125000000006,,67.708,67.7249691091181,87.738,67.19475
168.0,52.391,63.14125,43.503,134.718,81.775,53.023,,,92.651,63.309875,116.701,,123.85233333333336,31.364,,66.67599999999999,66.71405868011291,93.828,63.272
168.5,56.1965,66.5405,49.1195,124.35075,76.49900000000001,56.523,,,87.86224999999999,65.41875,122.157,,131.634,34.5835,,65.64399999999999,65.7031482511077,85.45975,69.71225
169.0,60.002,69.93975,54.736,113.9835,71.223,60.023,,,83.0735,67.527625,127.613,,139.41566666666668,37.803,,64.612,69.2983679215032,77.0915,76.1525
170.0,63.8075,73.339,60.3525,103.61625,65.947,63.523,,,78.28475,69.6365,133.069,,147.19733333333335,41.0225,,73.566,72.8935875918987,68.72325000000001,82.59275
171.0,67.613,65.2025,65.969,93.249,60.671,67.023,,,73.496,71.745375,119.19575,,154.979,44.242,,82.52,68.16115765515025,60.355,89.033
171.5,61.03025,57.066,71.5855,92.17575,64.65025,70.719,,,73.28399999999999,73.85425000000001,105.3225,,131.7615,49.451,,91.474,63.4287277184018,66.983,94.4455
172.0,54.4475,48.9295,77.202,91.1025,68.6295,74.41499999999999,,,73.072,75.963125,91.44925,,108.544,54.66,,100.428,65.4368902433373,73.611,99.858
173.0,47.86475,40.793,82.8185,90.02925,72.60875,78.111,,,72.86,78.072,77.576,,85.32650000000001,59.869,,92.995,67.4450527682728,80.239,105.2705
174.0,41.282,49.17075,88.435,88.956,76.588,81.807,,,72.648,75.66,72.07575,,62.109,65.078,,85.562,,86.867,110.683
174.5,51.6715,57.5485,88.77275,89.63675,74.93599999999999,79.673,,,74.82675,73.248,66.5755,,60.57325,76.92325,,78.12899999999999,,,
175.0,62.061,65.92625000000001,89.1105,90.3175,73.28399999999999,77.539,,,77.0055,70.83600000000001,61.07525,,59.0375,88.7685,,70.696,,,
176.0,72.4505,74.304,89.44825,90.99825,71.632,75.405,,,79.18424999999999,68.424,55.575,,57.50175,100.61375,,70.51075,,,
177.0,82.84,82.37625,89.786,91.679,69.98,73.271,,,81.363,65.91775000000001,58.54675,,55.966,112.459,,70.3255,,,
177.5,82.1975,90.4485,93.4715,93.28775,72.97475,73.67425,,,78.30575,63.4115,61.5185,,55.023,,,70.14025,,,
178.0,81.555,98.52075,97.157,94.8965,75.96950000000001,74.0775,,,75.2485,60.90525,64.49025,,54.08,,,69.955,,,
179.0,80.9125,106.593,100.8425,96.50525,78.96425,74.48075,,,72.19125,58.399,67.462,,53.137,,,88.09166666666667,,,
180.0,80.27,,104.528,98.114,81.959,74.884,,,69.134,57.571666666666665,66.586,,52.194,,,106.22833333333332,,,
181.0,84.511,,93.18366666666668,95.97266666666668,79.40966666666667,,,,74.91933333333333,56.74433333333334,65.71000000000001,,,,,124.365,,,
182.0,88.752,,81.83933333333334,93.83133333333332,76.86033333333334,,,,80.70466666666667,55.917,64.834,,,,,115.882,,,
183.0,92.993,,70.495,91.69,74.311,,,,86.49,52.81,,,,,,107.399,,,
184.0,90.12233333333332,,69.56966666666666,,74.53266666666667,,,,,49.703,,,,,,98.916,,,
185.0,87.25166666666667,,68.64433333333334,,74.75433333333334,,,,,46.596,,,,,,,,,
186.0,84.381,,67.719,,74.976,,,,,,,,,,,,,,
189.0,140.643,,65.308,,,,,,,,,,,,,,,,
192.0,105.851,,71.459,,,,,,,,,,,,,,,,
195.0,74.578,,,,,,,,,,,,,,,,,,
198.0,71.45,,,,,,,,,,,,,,,,,,
201.0,76.462,,,,,,,,,,,,,,,,,,
